trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
166,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673336009,11104.0,loss,1,-11.272727966308594,1003.0335218906403,15.749881196744584
167,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673336743,11112.0,loss,4,-4.947368621826172,998.0861532688141,16.16543699329133
168,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673337606,11104.0,loss,5,-11.555557250976562,986.5305960178375,17.13604968966215
169,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673338116,11120.0,loss,3,-1.75,984.7805960178375,17.28304149470949
170,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673338378,11120.0,loss,2,-5.222222805023193,979.5583732128143,17.721683755549346
171,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673338841,11128.0,win,39,23.30000114440918,1002.8583743572235,15.764592769365452
172,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673388064,11176.0,loss,2,-9.40000057220459,993.4583737850189,16.554148798825103
173,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673388381,11184.0,loss,2,-4.947368621826172,988.5110051631927,16.96970459537185
174,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673392012,11176.0,loss,1,-9.666667938232422,978.8443372249603,17.781659434819876
175,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673392967,11192.0,win,16,2.75,981.5943372249603,17.550672312602625
176,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673407087,11200.0,loss,1,-11.166666984558105,970.4276702404022,18.48862004770134
177,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673407231,11216.0,win,16,4.125,974.5526702404022,18.142139364375463
178,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673415146,11224.0,loss,2,-7.833333492279053,966.7193367481232,18.800102695557115
179,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673415195,11232.0,win,17,8.588234901428223,975.3075716495514,18.078731181081963
180,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673416796,11248.0,loss,1,-8.285715103149414,967.021856546402,18.774692449150507
181,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673416914,11264.0,loss,13,-0.7777778506278992,966.2440786957741,18.84002214640173
182,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673418920,11264.0,loss,1,-11.166666984558105,955.077411711216,19.77796988150044
